experiment_id,run_id,timestamp,environment,measurement_type,architecture,processor,cpu_cores,ram_mb,os,compiler,compiler_version,optimization_flags,implementation,implementation_version,mlkem_variant,operation,iteration,execution_time_ns,memory_bytes,success,error_message
"7fb79433-f5ba-4035-9279-33fdfda348b4","c9fe6669-7fa7-4706-a0b8-f12d88c15fd3","2026-08-12T22:27:52Z","riscv64_qemu_linux","EMULATED","riscv64","riscv64",2,3906,"Linux 6.17.0-14-generic","C compiler","unknown","-O3 (RISC-V Linux guest)","mlkem-native","v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498)","ML-KEM-768","keygen",1,6553390,1245184,True,""
"7fb79433-f5ba-4035-9279-33fdfda348b4","c9fe6669-7fa7-4706-a0b8-f12d88c15fd3","2026-08-12T22:27:52Z","riscv64_qemu_linux","EMULATED","riscv64","riscv64",2,3906,"Linux 6.17.0-14-generic","C compiler","unknown","-O3 (RISC-V Linux guest)","mlkem-native","v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498)","ML-KEM-768","encapsulation",1,3237599,1245184,True,""
"7fb79433-f5ba-4035-9279-33fdfda348b4","c9fe6669-7fa7-4706-a0b8-f12d88c15fd3","2026-08-12T22:27:52Z","riscv64_qemu_linux","EMULATED","riscv64","riscv64",2,3906,"Linux 6.17.0-14-generic","C compiler","unknown","-O3 (RISC-V Linux guest)","mlkem-native","v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498)","ML-KEM-768","decapsulation",1,2446772,1245184,True,""
"7fb79433-f5ba-4035-9279-33fdfda348b4","c9fe6669-7fa7-4706-a0b8-f12d88c15fd3","2026-08-12T22:27:52Z","riscv64_qemu_linux","EMULATED","riscv64","riscv64",2,3906,"Linux 6.17.0-14-generic","C compiler","unknown","-O3 (RISC-V Linux guest)","mlkem-native","v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498)","ML-KEM-768","keygen",2,756830,1245184,True,""
"7fb79433-f5ba-4035-9279-33fdfda348b4","c9fe6669-7fa7-4706-a0b8-f12d88c15fd3","2026-08-12T22:27:52Z","riscv64_qemu_linux","EMULATED","riscv64","riscv64",2,3906,"Linux 6.17.0-14-generic","C compiler","unknown","-O3 (RISC-V Linux guest)","mlkem-native","v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498)","ML-KEM-768","encapsulation",2,496554,1245184,True,""
"7fb79433-f5ba-4035-9279-33fdfda348b4","c9fe6669-7fa7-4706-a0b8-f12d88c15fd3","2026-08-12T22:27:52Z","riscv64_qemu_linux","EMULATED","riscv64","riscv64",2,3906,"Linux 6.17.0-14-generic","C compiler","unknown","-O3 (RISC-V Linux guest)","mlkem-native","v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498)","ML-KEM-768","decapsulation",2,547650,1245184,True,""
"7fb79433-f5ba-4035-9279-33fdfda348b4","c9fe6669-7fa7-4706-a0b8-f12d88c15fd3","2026-08-12T22:27:52Z","riscv64_qemu_linux","EMULATED","riscv64","riscv64",2,3906,"Linux 6.17.0-14-generic","C compiler","unknown","-O3 (RISC-V Linux guest)","mlkem-native","v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498)","ML-KEM-768","keygen",3,438059,1245184,True,""
"7fb79433-f5ba-4035-9279-33fdfda348b4","c9fe6669-7fa7-4706-a0b8-f12d88c15fd3","2026-08-12T22:27:52Z","riscv64_qemu_linux","EMULATED","riscv64","riscv64",2,3906,"Linux 6.17.0-14-generic","C compiler","unknown","-O3 (RISC-V Linux guest)","mlkem-native","v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498)","ML-KEM-768","encapsulation",3,566347,1245184,True,""
"7fb79433-f5ba-4035-9279-33fdfda348b4","c9fe6669-7fa7-4706-a0b8-f12d88c15fd3","2026-08-12T22:27:52Z","riscv64_qemu_linux","EMULATED","riscv64","riscv64",2,3906,"Linux 6.17.0-14-generic","C compiler","unknown","-O3 (RISC-V Linux guest)","mlkem-native","v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498)","ML-KEM-768","decapsulation",3,718633,1245184,True,""
"7fb79433-f5ba-4035-9279-33fdfda348b4","c9fe6669-7fa7-4706-a0b8-f12d88c15fd3","2026-08-12T22:27:52Z","riscv64_qemu_linux","EMULATED","riscv64","riscv64",2,3906,"Linux 6.17.0-14-generic","C compiler","unknown","-O3 (RISC-V Linux guest)","mlkem-native","v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498)","ML-KEM-768","keygen",4,503153,1245184,True,""
