experiment_id,run_id,timestamp,environment,measurement_type,architecture,processor,cpu_cores,ram_mb,os,compiler,compiler_version,optimization_flags,implementation,implementation_version,mlkem_variant,operation,iteration,execution_time_ns,memory_bytes,success,error_message,source_file,normalized_measurement_type
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,keygen,948,102769,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,encapsulation,948,112077,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,decapsulation,948,125923,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,keygen,949,103692,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,encapsulation,949,111923,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,decapsulation,949,125846,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,keygen,950,102769,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,encapsulation,950,115308,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,decapsulation,950,129923,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,keygen,951,103693,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,encapsulation,951,119616,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,decapsulation,951,134154,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,keygen,952,102461,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,encapsulation,952,115154,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,decapsulation,952,127615,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,keygen,953,102230,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,encapsulation,953,116308,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,decapsulation,953,130077,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,keygen,954,103077,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,encapsulation,954,111769,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,decapsulation,954,126693,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,keygen,955,103461,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,encapsulation,955,112923,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,decapsulation,955,127308,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,keygen,956,103385,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,encapsulation,956,111923,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,decapsulation,956,126693,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,keygen,957,104077,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,encapsulation,957,112539,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,decapsulation,957,126462,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,keygen,958,103461,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,encapsulation,958,112923,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,decapsulation,958,126539,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,keygen,959,103923,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,encapsulation,959,116307,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,decapsulation,959,130693,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,keygen,960,103770,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,encapsulation,960,112308,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,decapsulation,960,125923,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,keygen,961,103000,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,encapsulation,961,111462,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,decapsulation,961,125616,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,keygen,962,104077,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,encapsulation,962,112616,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,decapsulation,962,126462,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,keygen,963,103769,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,encapsulation,963,112308,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,decapsulation,963,126692,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,keygen,964,101846,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,encapsulation,964,111615,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,decapsulation,964,125307,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
c1e0dd3c-932b-424e-8449-a8e0fd78f106,754e2fa9-e938-4a01-abf6-6016a84ce7fe,2026-08-12T20:48:21Z,android_vivo_y19_termux,NATIVE_HARDWARE,aarch64,aarch64,8,3741,Linux 4.14.186-g1003dc13e-dirty,clang,21.1.8 ,-O3 -march=armv8-a,mlkem-native,v1.2.0 (0ba906cb14b1c241476134d7403a811b382ca498),ML-KEM-1024,keygen,965,106847,3649536,True,,android_vivo_y19_mlkem_1024_20260812T204813Z.csv,REAL_HARDWARE
